"id";"code";"creation_date";"last_update_date";"creation_week_day";"last_update_week_day";"latitude";"longitude";"city";"hp";"gnv";"year";"mileage";"doors";"model";"brand";"vehicle_type";"fuel";"gear";"color";"steering";"first_price";"last_price";"olx_average_price";"fipe_price";"price_changes";"accessories"
3899;"1316919931";2024-06-29 10:38:00.000;2024-07-09 23:01:11.000;sábado;terça;-22.9283;-43.24;Rio de Janeiro;1.4;0;2014;230000.0;2;FIAT FIORINO FURGÃO EVO 1.4 FLEX 8V 2P;FIAT;Van/Utilitário;Flex;Manual;Branco;Elétrica;45000.0;45000.0;45000;47656;1;
3898;"1316922286";2024-06-29 10:56:00.000;2024-08-27 21:04:28.000;sábado;terça;-22.9983;-43.3655;Rio de Janeiro;1.4;0;2016;60000.0;4;CHEVROLET HATCH LT 1.4 8V FLEX POWER MEC. 4P;CHEVROLET;Hatch;Flex;Manual;Prata;Hidráulica;47990.0;47990.0;47990;48812;1;Air bag, Alarme, Ar condicionado, Trava elétrica, Vidro elétrico
3897;"1316926174";2024-06-29 11:17:00.000;2024-07-18 23:34:31.000;sábado;quinta;-22.9333;-43.1167;Niterói;1.8;1;2003;19000.0;4;TOYOTA COROLLA SE-G 1.8/1.8 FLEX 16V AUT.;TOYOTA;Sedã;Gasolina;Automático;Azul;Hidráulica;31500.0;31000.0;26000;30182;2;Air bag, Alarme, Ar condicionado, Bancos de couro, Controle automático de velocidade, Interface bluetooth, Rodas de liga leve, Som, Trava elétrica, Vidro elétrico
3896;"1316929025";2024-06-29 11:48:00.000;2024-07-18 23:34:30.000;sábado;quinta;-22.8115;-43.3245;Rio de Janeiro;1.0;0;2022;25000.0;4;FIAT ARGO 1.0 6V FLEX.;FIAT;Hatch;Flex;Manual;Branco;Elétrica;49900.0;49900.0;59990;60149;1;Air bag, Alarme, Ar condicionado, Conexão USB, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3895;"1316925600";2024-06-29 12:05:00.000;2024-06-30 00:00:44.000;sábado;domingo;-22.9;-43.5785;Rio de Janeiro;1.8;0;2017;78000.0;4;CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.;CHEVROLET;Van/Utilitário;Flex;Automático;Azul;Elétrica;46000.0;46000.0;56900;59925;1;Air bag, Alarme, Ar condicionado, Conexão USB, Rodas de liga leve, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3893;"1316932894";2024-06-29 12:13:00.000;2024-07-07 21:23:11.000;sábado;domingo;-22.3822;-43.1591;Petrópolis;1.6;0;2016;83000.0;4;FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V;FIAT;Sedã;Flex;Manual;;Hidráulica;41500.0;41500.0;37900;40991;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3894;"1316932791";2024-06-29 12:13:00.000;2024-07-08 23:48:12.000;sábado;segunda;-22.9024;-43.1049;Niterói;1.6;0;2014;80000.0;4;HYUNDAI HB20X STYLE 1.6 FLEX 16V AUT.;HYUNDAI;Hatch;Flex;Automático;Prata;Hidráulica;45999.0;45999.0;45900;52948;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Computador de bordo, Conexão USB, Interface bluetooth, Rodas de liga leve, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
6800;"1316935423";2024-06-29 12:18:00.000;2024-08-27 21:04:27.000;sábado;terça;-22.969;-43.1856;Rio de Janeiro;;0;2009;65800.0;4;CHEVROLET CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4;CHEVROLET;SUV;Gasolina;Automático;Branco;"5";41900.0;41900.0;30000;33462;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Computador de bordo, Controle automático de velocidade, Rodas de liga leve, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3892;"1316935616";2024-06-29 12:22:00.000;2024-06-29 23:31:48.000;sábado;sábado;-22.8719;-43.2806;Rio de Janeiro;1.0;0;2018;58000.0;4;CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Branco;Elétrica;49999.0;49999.0;48000;50804;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Computador de bordo, Conexão USB, Sensor de ré, Som, Trava elétrica, Vidro elétrico
4285;"1316936745";2024-06-29 12:22:00.000;2024-08-21 02:05:26.000;sábado;quarta;-22.7439;-42.6192;Rio Bonito;1.0;0;2018;76800.0;4;RENAULT LOGAN EXPRESSION FLEX 1.0 12V 4P;RENAULT;Sedã;Flex;Manual;Branco;Elétrica;36900.0;37900.0;35900;39106;2;Air bag, Alarme, Ar condicionado, Bancos de couro, Câmera de ré, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3891;"1316940320";2024-06-29 12:38:00.000;2024-08-27 21:04:26.000;sábado;terça;-22.6568;-43.2929;Duque de Caxias;1.8;1;2014;80000.0;4;CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P AUT.;CHEVROLET;Sedã;Flex;Automático;Prata;Hidráulica;42900.0;42900.0;31430;39780;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3890;"1316936696";2024-06-29 12:50:00.000;2024-07-03 22:14:11.000;sábado;quarta;-22.9668;-43.3853;Rio de Janeiro;1.6;0;2012;158000.0;4;VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Preto;Hidráulica;31500.0;31500.0;32590;34735;1;Ar condicionado, Conexão USB, Interface bluetooth, Som, Trava elétrica, Vidro elétrico
3889;"1316947853";2024-06-29 13:12:00.000;2024-07-08 23:48:10.000;sábado;segunda;-22.9201;-43.3307;Rio de Janeiro;1.6;1;2013;93000.0;4;RENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 16V 5P AUT;RENAULT;Hatch;Flex;Automático;Branco;Hidráulica;32100.0;32100.0;32899;34008;1;Alarme, Ar condicionado, Bancos de couro, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3888;"1316949181";2024-06-29 13:19:00.000;2024-08-27 21:04:25.000;sábado;terça;-22.876;-43.4107;Rio de Janeiro;1.4;0;2015;92500.0;4;CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Branco;Hidráulica;45300.0;45300.0;44900;45336;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Navegador GPS, Som, Trava elétrica, Vidro elétrico
3887;"1316950498";2024-06-29 13:35:00.000;2024-08-27 21:04:24.000;sábado;terça;-22.6568;-43.2929;Duque de Caxias;1.3;1;2011;20000.0;;FIAT FIORINO FURG.1.5/1.3/1.3 FIRE/1.3 F.FLEX;FIAT;Van/Utilitário;Flex;Manual;Branco;Mecânica;36000.0;36000.0;27000;32088;1;Air bag, Alarme, Ar condicionado
3886;"1316950523";2024-06-29 13:36:00.000;2024-07-15 21:37:59.000;sábado;segunda;-22.868;-43.3621;Rio de Janeiro;1.6;0;2015;83000.0;4;HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.;HYUNDAI;Hatch;Flex;Automático;Branco;Hidráulica;42000.0;42000.0;47900;52200;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Conexão USB, Interface bluetooth, Navegador GPS, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3885;"1316951122";2024-06-29 13:40:00.000;2024-08-27 21:04:24.000;sábado;terça;-22.3332;-42.4956;Nova Friburgo;1.0;0;2019;46000.0;4;RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.;RENAULT;Hatch;Flex;Manual;Branco;Elétrica;42000.0;42000.0;40900;41736;1;Air bag, Ar condicionado, Câmera de ré, Conexão USB, Interface bluetooth, Navegador GPS, Som, Trava elétrica, Vidro elétrico
3884;"1316954239";2024-06-29 14:03:00.000;2024-07-28 00:26:40.000;sábado;domingo;-22.4407;-44.4849;Resende;1.6;0;2012;77000.0;4;VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Preto;Hidráulica;35500.0;33000.0;32590;34735;3;Air bag
3882;"1316955222";2024-06-29 14:06:00.000;2024-08-01 23:46:00.000;sábado;quinta;-22.9172;-43.0839;Niterói;1.6;0;2018;49300.0;4;RENAULT LOGAN EXPRESSION FLEX 1.6 16V 4P;RENAULT;Sedã;Flex;Manual;Prata;Hidráulica;41900.0;41900.0;35900;41302;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3883;"1316955298";2024-06-29 14:06:00.000;2024-08-27 21:04:23.000;sábado;terça;-22.9201;-43.3307;Rio de Janeiro;1.6;1;2012;98700.0;4;CITROEN AIRCROSS EXCLUSIVE 1.6 FLEX 16V 5P MEC.;CITROEN;SUV;Flex;Manual;Cinza;Hidráulica;31500.0;31500.0;34500;35021;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Computador de bordo, Controle automático de velocidade, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
4987;"1316956144";2024-06-29 14:12:00.000;2024-07-26 20:21:38.000;sábado;sexta;-22.7695;-41.9097;Armação dos Búzios;1.8;1;2015;100000.0;4;CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.;CHEVROLET;Sedã;Flex;Automático;Preto;Hidráulica;41900.0;41900.0;37900;43541;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Câmera de ré, Conexão USB, Controle automático de velocidade, Interface bluetooth, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3881;"1316959611";2024-06-29 14:36:00.000;2024-08-27 21:04:23.000;sábado;terça;-22.95;-43.0833;Niterói;1.0;0;2019;65000.0;4;RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.;RENAULT;Hatch;Flex;Manual;Branco;Hidráulica;42000.0;38990.0;36800;40059;4;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Som, Trava elétrica, Vidro elétrico
3880;"1316962107";2024-06-29 14:49:00.000;2024-08-27 20:39:41.000;sábado;terça;-22.8869;-43.3308;Rio de Janeiro;1.3;1;2019;58000.0;4;FIAT CRONOS DRIVE 1.3 8V FLEX;FIAT;Sedã;Flex;Automático;Branco;Elétrica;50000.0;50000.0;57000;59345;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3879;"1316965802";2024-06-29 15:03:00.000;2024-07-26 19:38:57.000;sábado;sexta;-23.0171;-43.461;Rio de Janeiro;1.4;0;2015;79000.0;4;CITROEN C3 PICASSO TENDANCE 1.5 FLEX 8V 5P MEC.;CITROEN;SUV;Flex;Manual;Preto;Hidráulica;33900.0;33900.0;35900;40732;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3878;"1316968103";2024-06-29 15:12:00.000;2024-07-01 20:19:23.000;sábado;segunda;-22.6863;-43.506;Nova Iguaçu;1.6;0;2015;55600.0;4;HYUNDAI HB20 SPICY 1.6 FLEX 16V MEC.;HYUNDAI;Hatch;Flex;Manual;Prata;Elétrica;45000.0;45000.0;52000;46491;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Câmera de ré, Computador de bordo, Conexão USB, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Volante multifuncional
3876;"1316968380";2024-06-29 15:13:00.000;2024-08-14 23:05:58.000;sábado;quarta;-22.9258;-43.3798;Rio de Janeiro;1.6;0;2019;68000.0;4;VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P;VOLKSWAGEN;Sedã;Flex;Manual;Branco;Hidráulica;46900.0;46900.0;47000;51059;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3877;"1316968193";2024-06-29 15:13:00.000;2024-07-05 21:25:43.000;sábado;sexta;-22.7422;-43.4791;Nova Iguaçu;1.0;1;2015;95000.0;4;FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P;FIAT;Hatch;Flex;Manual;Branco;Hidráulica;30000.0;30000.0;30000;31652;1;Air bag, Ar condicionado, Som, Trava elétrica, Vidro elétrico
3875;"1316973892";2024-06-29 15:28:00.000;2024-07-14 20:38:27.000;sábado;domingo;-22.8608;-43.2522;Rio de Janeiro;1.0;0;2023;1520.0;4;RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.;RENAULT;Hatch;Flex;Manual;Branco;Elétrica;45000.0;45000.0;53910;54160;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
3874;"1316974098";2024-06-29 15:29:00.000;2024-08-27 21:04:22.000;sábado;terça;-22.4545;-41.9492;Rio das Ostras;1.8;1;2009;100000.0;;TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V MEC.;TOYOTA;Sedã;Flex;Manual;Preto;Hidráulica;45000.0;45000.0;40000;45647;1;Air bag, Ar condicionado, Conexão USB, Navegador GPS, Rodas de liga leve, Trava elétrica, Vidro elétrico, Volante multifuncional
3873;"1316981834";2024-06-29 16:18:00.000;2024-08-27 21:04:22.000;sábado;terça;-22.4899;-44.1955;Barra Mansa;1.0;0;2018;86000.0;4;FIAT MOBI DRIVE 1.0 FLEX 6V 5P;FIAT;Hatch;Flex;Manual;Branco;Elétrica;39900.0;38600.0;39950;40724;4;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Som, Trava elétrica, Vidro elétrico
3871;"1316985166";2024-06-29 16:28:00.000;2024-08-27 21:04:20.000;sábado;terça;-23.0171;-43.461;Rio de Janeiro;1.8;1;2014;1000.0;4;CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.;CHEVROLET;SUV;Flex;Automático;Prata;Hidráulica;46000.0;46000.0;47900;50970;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Controle automático de velocidade, Rodas de liga leve, Sensor de ré, Trava elétrica, Vidro elétrico, Volante multifuncional
3872;"1316984827";2024-06-29 16:28:00.000;2024-08-27 21:04:21.000;sábado;terça;-22.8822;-43.2729;Rio de Janeiro;1.0;0;2021;80000.0;4;VOLKSWAGEN VOYAGE 1.0 FLEX 12V 4P;VOLKSWAGEN;Sedã;Flex;Manual;Cinza;Hidráulica;47900.0;45700.0;51977;54515;2;Air bag, Alarme, Ar condicionado, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3870;"1316985378";2024-06-29 16:29:00.000;2024-08-27 21:04:20.000;sábado;terça;-22.3332;-42.4956;Nova Friburgo;1.5;1;2018;93747.0;4;FORD KA SEL 1.5 16V FLEX 5P;FORD;Sedã;Flex;Manual;Prata;Elétrica;45900.0;45900.0;42000;47541;1;Air bag, Alarme, Ar condicionado, Conexão USB, Interface bluetooth, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3869;"1316986357";2024-06-29 16:35:00.000;2024-07-14 20:38:24.000;sábado;domingo;-22.9172;-43.0839;Niterói;1.4;1;2015;100000.0;4;CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.;CHEVROLET;Sedã;Flex;Automático;Preto;Hidráulica;43000.0;42000.0;46100;49079;2;Air bag, Alarme, Ar condicionado, Câmera de ré, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3868;"1316987956";2024-06-29 16:49:00.000;2024-08-27 21:04:17.000;sábado;terça;-22.8869;-43.3308;Rio de Janeiro;1.0;0;2015;72000.0;4;FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P;FORD;Hatch;Flex;Manual;Vermelho;Elétrica;31900.0;31900.0;33500;37410;1;Alarme, Ar condicionado, Sensor de ré, Trava elétrica, Vidro elétrico
3867;"1316988590";2024-06-29 16:54:00.000;2024-08-27 21:04:17.000;sábado;terça;-22.9059;-43.266;Rio de Janeiro;1.6;0;2015;100000.0;4;FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P;FORD;SUV;Flex;Manual;Preto;Elétrica;49500.0;49500.0;52600;54326;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3866;"1316990211";2024-06-29 17:04:00.000;2024-06-29 23:31:48.000;sábado;sábado;-22.8948;-43.2786;Rio de Janeiro;1.6;0;2012;61025.0;4;VOLKSWAGEN GOL (NOVO) 1.6 POWER/HIGHI T.FLEX 8V 4P;VOLKSWAGEN;Hatch;Flex;Manual;Prata;Hidráulica;30500.0;30500.0;32300;32046;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Computador de bordo, Interface bluetooth, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
4422;"1310824415";2024-06-29 17:04:00.000;2024-08-22 20:02:39.000;sábado;quinta;-22.8029;-43.1925;Rio de Janeiro;1.6;1;2018;51000.0;4;VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Prata;Elétrica;50000.0;49000.0;51000;53443;2;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3865;"1316993207";2024-06-29 17:18:00.000;2024-07-26 20:21:33.000;sábado;sexta;-22.7695;-41.9097;Armação dos Búzios;1.4;1;2014;185000.0;4;FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P;FIAT;Hatch;Flex;Manual;Prata;Hidráulica;30000.0;30000.0;33500;36446;1;Air bag, Ar condicionado, Computador de bordo, Conexão USB, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
6888;"1316993478";2024-06-29 17:20:00.000;2024-08-18 19:45:23.000;sábado;domingo;-22.4899;-44.1955;Barra Mansa;1.0;1;2020;61000.0;4;FIAT MOBI LIKE 1.0 FIRE FLEX 5P.;FIAT;Hatch;Flex;Manual;Preto;Hidráulica;43900.0;43900.0;44000;45995;1;Air bag, Ar condicionado, Computador de bordo, Trava elétrica, Vidro elétrico
3864;"1316993717";2024-06-29 17:21:00.000;2024-06-29 23:31:48.000;sábado;sábado;-22.8156;-43.0411;São Gonçalo;1.0;1;2015;65000.0;4;FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P;FORD;Hatch;Flex;Manual;Vermelho;Elétrica;31900.0;31900.0;33500;37410;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Computador de bordo, Conexão USB, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3863;"1316994662";2024-06-29 17:28:00.000;2024-07-01 20:19:02.000;sábado;segunda;-22.9;-43.5785;Rio de Janeiro;;0;2014;85335.0;4;NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.;NISSAN;Sedã;Flex;Automático;Cinza;"5";48747.0;48747.0;44000;48747;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3862;"1316995826";2024-06-29 17:38:00.000;2024-07-16 23:47:08.000;sábado;terça;-22.6568;-43.2929;Duque de Caxias;;0;2009;0.0;4;MERCEDES-BENZ SPRINTER 313 CHASSI 2.2 129CV DIESEL;MERCEDES-BENZ;Van/Utilitário;Diesel;Manual;Branco;Hidráulica;30000.0;30000.0;30000;72432;1;
3861;"1316997189";2024-06-29 17:47:00.000;2024-08-27 21:04:16.000;sábado;terça;-22.8762;-43.5146;Rio de Janeiro;1.4;0;2015;100000.0;2;CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P;CHEVROLET;Pick-up;Flex;Manual;Branco;Hidráulica;42000.0;42000.0;42000;42774;1;Air bag, Alarme, Ar condicionado, Conexão USB, Som, Trava elétrica, Vidro elétrico
3860;"1317006125";2024-06-29 18:18:00.000;2024-06-30 20:29:19.000;sábado;domingo;-22.6568;-43.2929;Duque de Caxias;1.4;1;2019;100000.0;4;FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V;FIAT;Sedã;Flex;Manual;Preto;Hidráulica;34999.0;34999.0;42000;47055;1;Air bag, Ar condicionado, Computador de bordo, Trava elétrica, Vidro elétrico
3859;"1317010866";2024-06-29 18:45:00.000;2024-08-27 21:04:16.000;sábado;terça;-23.0171;-43.461;Rio de Janeiro;1.0;0;2017;60000.0;4;HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V;HYUNDAI;Hatch;Flex;Manual;Cinza;Elétrica;45000.0;45900.0;45000;48340;4;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3858;"1317015088";2024-06-29 19:18:00.000;2024-08-19 21:48:33.000;sábado;segunda;-22.6568;-43.2929;Duque de Caxias;1.6;0;2019;140000.0;4;VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P;VOLKSWAGEN;Sedã;Flex;Manual;Prata;Hidráulica;39990.0;45000.0;47000;51059;4;Air bag, Alarme, Ar condicionado, Câmera de ré, Conexão USB, Navegador GPS, Rodas de liga leve, Som, Trava elétrica, Vidro elétrico
6552;"1300793739";2024-06-29 19:21:00.000;2024-08-27 21:04:15.000;sábado;terça;-23.0171;-43.461;Rio de Janeiro;1.0;0;2019;56000.0;4;CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Prata;Elétrica;49100.0;49100.0;51990;53797;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Navegador GPS, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3857;"1317016115";2024-06-29 19:27:00.000;2024-07-06 21:40:00.000;sábado;sábado;-22.9785;-43.4636;Rio de Janeiro;1.6;0;2010;87000.0;2;VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE;VOLKSWAGEN;Pick-up;Flex;Manual;Preto;Mecânica;35000.0;33000.0;33000;35320;2;Som
4015;"1295908603";2024-06-29 19:28:00.000;2024-07-15 21:31:02.000;sábado;segunda;-22.7915;-43.18;Rio de Janeiro;1.5;1;2015;50000.0;4;FORD FIESTA 1.5 16V FLEX MEC. 5P;FORD;Hatch;Flex;Manual;Prata;Hidráulica;42500.0;42500.0;38987;40771;1;Air bag, Alarme, Ar condicionado, Bancos de couro, Conexão USB, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3856;"1317016839";2024-06-29 19:35:00.000;2024-08-25 21:07:55.000;sábado;domingo;-22.6863;-43.506;Nova Iguaçu;1.0;0;2020;79000.0;;FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P;FORD;Hatch;Flex;Manual;Prata;Elétrica;47000.0;47000.0;47120;51319;1;
3855;"1317018591";2024-06-29 19:44:00.000;2024-08-27 21:04:15.000;sábado;terça;-22.9163;-42.822;Maricá;1.6;0;2014;92000.0;4;HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P;HYUNDAI;Sedã;Flex;Automático;Cinza;Hidráulica;48500.0;46000.0;45900;50537;3;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
3854;"1317023788";2024-06-29 20:16:00.000;2024-07-06 21:38:41.000;sábado;sábado;-22.4545;-41.9492;Rio das Ostras;1.6;1;2018;100000.0;4;VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P;VOLKSWAGEN;Sedã;Flex;Manual;Prata;Hidráulica;30000.0;30000.0;;;1;Air bag, Ar condicionado, Vidro elétrico
3853;"1317037452";2024-06-29 21:41:00.000;2024-07-08 23:47:50.000;sábado;segunda;-22.3332;-42.4956;Nova Friburgo;1.0;0;2014;98000.0;4;VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P;VOLKSWAGEN;Hatch;Flex;Manual;Cinza;Hidráulica;33000.0;31000.0;31900;34300;2;Air bag, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3852;"1317038074";2024-06-29 21:45:00.000;2024-07-28 22:44:54.000;sábado;domingo;-22.8848;-43.2949;Rio de Janeiro;1.6;1;2018;89000.0;4;VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P;VOLKSWAGEN;Sedã;Flex;Manual;Azul;Hidráulica;46000.0;41900.0;43900;46943;4;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Som, Trava elétrica, Vidro elétrico
3851;"1317038501";2024-06-29 21:54:00.000;2024-08-21 02:02:29.000;sábado;quarta;-22.9163;-42.822;Maricá;1.6;1;2012;80000.0;4;FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P;FORD;SUV;Flex;Manual;Prata;Hidráulica;38000.0;34900.0;38000;39282;3;Ar condicionado, Câmera de ré, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico
3850;"1317040831";2024-06-29 22:10:00.000;2024-07-26 20:21:28.000;sábado;sexta;-22.8998;-43.2956;Rio de Janeiro;1.0;0;2016;98000.0;4;CHEVROLET HATCH LS 1.0 8V FLEX POWER MEC. 4P;CHEVROLET;Hatch;Flex;Manual;Branco;Hidráulica;36500.0;38000.0;36500;43280;2;Air bag, Ar condicionado, Computador de bordo, Som
3849;"1317053443";2024-06-29 23:02:00.000;2024-07-01 20:16:48.000;sábado;segunda;-22.9013;-43.2815;Rio de Janeiro;1.6;0;2016;26400.0;4;NISSAN MARCH SL 1.6 16V FLEX FUEL 5P;NISSAN;Hatch;Flex;Manual;Preto;Elétrica;41900.0;41900.0;39900;41588;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Rodas de liga leve, Som, Trava elétrica, Vidro elétrico
3848;"1317056495";2024-06-29 23:06:00.000;2024-07-25 21:35:46.000;sábado;quinta;-22.8854;-43.3695;Rio de Janeiro;1.4;1;2015;84000.0;4;CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P;CHEVROLET;Sedã;Flex;Manual;Preto;Hidráulica;42900.0;37900.0;34999;41410;2;Air bag, Alarme, Ar condicionado, Bancos de couro, Computador de bordo, Conexão USB, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico
